timestamp,industry,cleaned_text
2025-04-17 22:10:21+00:00,Energy,"𝟑𝟎 𝐌𝐈𝐍 𝐖𝐎𝐑𝐊𝐃𝐀𝐘 called, took and walked through on live $tsla calls - 45% 30 minute workday my team and i trade to be free not sit at the computer all day most work 9-5’s so we make it easy"
2025-04-17 22:15:03+00:00,Energy,"thank you to those who joined today’s webinar with our director of global gas alex munton. we discussed the outlook for us gas and lng at a critical moment. investor appetite is strong, but rising costs, tighter spreads, and trade war risks will test investor confidence. lng outlook gas tradewar tariffs"
2025-04-17 22:42:18+00:00,Energy,first drive in the buzz and it’s snowing! imagine this… the windshield wipers actually work properly! the entire drive to trade our model y for the buzz i had to constantly adjust the wipers because auto wipers in a tesla are awful.
2025-04-17 23:26:19+00:00,Energy,worried about tariffs because your wheels come from china is crazy work. i don't know the struggle but i know the solution is fenix forged marked safe from tariffs
2025-04-17 23:53:04+00:00,Energy,"china dominates solar. trump tariffs target china. for u.s. solar industry, that means higher costs"
2025-04-18 08:36:54+00:00,Energy,"on thursday gas generated 33.9% of british electricity, more than wind 16.4%, nuclear 14.5%, imports 13.8%, biomass 11.1%, solar 10.3%, hydro 0.0%, *excl. non-renewable distributed generation"
2025-04-18 10:10:51+00:00,Energy,"no eu sanctions on russian lng—eu commission and eu governments are “wary of creating a new dependence on the united states, the third-largest gas supplier to the bloc after russia and norway.” transatlanticrelations"
2025-04-18 10:13:24+00:00,Energy,"iqd rv iraqi oil minister expects productive meeting saturday with kurdistan region on oil exports implementation of the budget law optimism for reaching an understanding this round will be productive in signing an agreement and resuming oil exports through the iraq-turkey pipeline deal would lead to the fair distribution of oil revenues among all iraqis a delegation from the kurdistan region is scheduled to visit baghdad on saturday to resume discussions on the long-standing oil export dispute. the two sides have engaged in multiple rounds of negotiations over the past two years. in february, amendments to the federal budget law provided a legal basis for resuming oil exports. however, disagreements have so far delayed the process. iraqi oil minister hayan abdul ghani told channel8 that there is optimism for reaching an understanding with the kurdistan region. “there are negotiations with the brothers in the kurdistan region on the implementation of the budget law. several rounds have already been held, and the next will take place this saturday,” he said. he expressed confidence that this round would lead to tangible results. “this round will be productive in signing an agreement and resuming oil exports through the iraq-turkey pipeline. for context, the halt in exports has caused significant damage to iraq. since oil production from the kurdistan region is counted within iraq’s opec quota, we have been compensating by cutting production in the southern fields,” he added. abdul ghani also voiced hope that a deal would lead to the fair distribution of oil revenues among all iraqis. despite the suspension of exports for more than two years, the kurdistan region continues to produce around 300,000 barrels of oil per day, according to the minister. meanwhile, kurdistan region prime minister masrour barzani told channel8 that erbil has fulfilled its responsibilities and is now waiting for baghdad to reach an agreement with the oil companies. in 2022, iraq’s federal court annulled the kurdistan region’s oil and gas law. on march 25, 2023, exports from the kurdistan region to the turkish port of ceyhan were officially halted. officials from the kurdistan region estimate the financial losses from the suspension of exports to exceed $23 billion. the key obstacles to resuming exports include settling debts owed to oil companies and securing future financial guarantees—issues expected to be on the table during saturday’s talks in baghdad."
2025-04-18 11:00:16+00:00,Energy,ca gas prices are set to surge due to newsom's latest failure; chevron exec says state is 'uninvestable'
2025-04-18 11:49:18+00:00,Energy,"according tothe financial times, china has stopped all liquefied natural gas imports from the us: ""imports of us liquefied natural gas have completely stopped for more than 10 weeks, according to shipping data."""
2025-04-18 12:00:26+00:00,Energy,deal of the century: the america first plan for canada’s oil sands what would an america first strategy for canada-u.s. trade look like? and is there room for a trump-style mega-deal — even bigger than greenland?
2025-04-18 12:08:08+00:00,Energy,"frontline report: trump “accidentally” hits putin’s oil budget with a $20 billion bomb russia’s oil revenues plunged after trump’s trade moves triggered a global price drop, cutting deep into the kremlin’s primary source of income."
2025-04-18 12:59:47+00:00,Energy,"trade faster and smarter on the plena super app get the best rates, stay protected and don't even think about topping up gas. because we take care of all that for you. one click swaps, literally. we support 100k+ tokens across 10+ chains"
2025-04-18 13:00:03+00:00,Energy,"according to the international energy agency, in 2025, global oil demand will grow at its slowest pace since covid. trump's tariffs = a tax on international transactions = slow growth."
2025-04-18 13:14:28+00:00,Energy,"""tesla can’t make optimus robot for us$20,000 without china, humanoid experts say •as us-china trade war tariffs bite, mass production of tesla’s optimus ‘likely to be put on hold’, threatening elon musk’s plans, according to chinese industry insiders"
2025-04-18 13:20:26+00:00,Energy,"tesla can’t make optimus robot for us$20,000 without china, humanoid experts say as us-china trade war bites, mass production of tesla’s optimus “likely to be put on hold”, threatening elon musk’s plans, according to chinese industry insiders"
2025-04-18 13:39:57+00:00,Energy,"china halts us gas imports amid escalating trade tensions beijing has responded tit for tat in donald trump's trade war. in reaction to the steep tariffs, numerous restrictions, and additional fees, china has halted imports of liquefied natural gas (lng) from the united states."
2025-04-18 13:53:22+00:00,Energy,"the us-china trade war is now threatening the future of humanoid robotics. tesla’s dream of mass-producing the optimus robot at $20k may collapse—without china’s supply chain. even elon can’t escape made-in-china. let’s talk about it. 1. according to xu xuecheng, lead scientist at zhejiang humanoid robot innovation centre: “tesla’s mass-production plan for optimus is likely to be put on hold.” reason? the escalating trade war makes sourcing from china—home to the world’s most cost-efficient robotics supply chain—more difficult and more expensive. 2. from electric vehicles to smartphones to robotics, china’s supply chain is not just cheap—it’s irreplaceable. years of infrastructure, labor specialization, and ecosystem clustering can’t be copied overnight. even musk’s $trillion dreams can get stuck without it. 3. this is the core contradiction of the us strategy: it wants to beat china while still depending on china. decoupling sounds good on paper, until the bill comes."
2025-04-18 14:08:19+00:00,Energy,china has lots of levers. like they can just turn off imports from the u.s. here is hs code 27 (oil and liquified natural gas) and it went to near zero quickly after first trade war
2025-04-18 14:09:04+00:00,Energy,"the tmx pipeline is reshaping global crude flows. canadian oil exports to asia are reaching record highs, while u.s. shipments decline sharply. strategic logistics meet global demand."
